document_url,category
https://www.ncbi.nlm.nih.gov/pubmed/22869830,4
https://www.ncbi.nlm.nih.gov/pubmed/25201759,4
https://www.ncbi.nlm.nih.gov/pubmed/18056558,4
https://www.ncbi.nlm.nih.gov/pubmed/27457790,5
https://www.ncbi.nlm.nih.gov/pubmed/28103276,4
https://www.ncbi.nlm.nih.gov/pubmed/20618098,5
https://www.ncbi.nlm.nih.gov/pubmed/27181342,4
https://www.ncbi.nlm.nih.gov/pubmed/26859020,5
https://www.ncbi.nlm.nih.gov/pubmed/25229980,-1
