document_url,category
https://www.ncbi.nlm.nih.gov/pubmed/12911236,-1
https://www.ncbi.nlm.nih.gov/pubmed/12926646,-1
https://www.ncbi.nlm.nih.gov/pubmed/15344673,-1
https://www.ncbi.nlm.nih.gov/pubmed/12960496,4
https://www.ncbi.nlm.nih.gov/pubmed/12562155,4
https://www.ncbi.nlm.nih.gov/pubmed/10559548,-1
https://www.ncbi.nlm.nih.gov/pubmed/12954956,-1
https://www.ncbi.nlm.nih.gov/pubmed/12498526,-1
https://www.ncbi.nlm.nih.gov/pubmed/10838710,-1
https://www.ncbi.nlm.nih.gov/pubmed/15300328,4
