document_url,category
https://www.ncbi.nlm.nih.gov/pubmed/17219068,5
https://www.ncbi.nlm.nih.gov/pubmed/21566568,-1
https://www.ncbi.nlm.nih.gov/pubmed/15112344,-1
https://www.ncbi.nlm.nih.gov/pubmed/16629939,5
https://www.ncbi.nlm.nih.gov/pubmed/22452620,1
https://www.ncbi.nlm.nih.gov/pubmed/20852175,5
https://www.ncbi.nlm.nih.gov/pubmed/22808789,5
https://www.ncbi.nlm.nih.gov/pubmed/15730920,5
https://www.ncbi.nlm.nih.gov/pubmed/17007047,-1
https://www.ncbi.nlm.nih.gov/pubmed/10809454,-1
