document_url,category
https://www.ncbi.nlm.nih.gov/pubmed/9973828,4
https://www.ncbi.nlm.nih.gov/pubmed/14568975,5
https://www.ncbi.nlm.nih.gov/pubmed/14722038,4
https://www.ncbi.nlm.nih.gov/pubmed/22160853,-1
https://www.ncbi.nlm.nih.gov/pubmed/11920496,-1
https://www.ncbi.nlm.nih.gov/pubmed/15186607,-1
https://www.ncbi.nlm.nih.gov/pubmed/10866444,-1
https://www.ncbi.nlm.nih.gov/pubmed/16080580,-1
https://www.ncbi.nlm.nih.gov/pubmed/10905768,-1
https://www.ncbi.nlm.nih.gov/pubmed/20546907,-1
