document_url,category
https://www.ncbi.nlm.nih.gov/pubmed/15353340,-1
https://www.ncbi.nlm.nih.gov/pubmed/19160216,2
https://www.ncbi.nlm.nih.gov/pubmed/16969897,-1
https://www.ncbi.nlm.nih.gov/pubmed/16409164,-1
https://www.ncbi.nlm.nih.gov/pubmed/17443523,2
https://www.ncbi.nlm.nih.gov/pubmed/12519586,3
https://www.ncbi.nlm.nih.gov/pubmed/9823823,4
https://www.ncbi.nlm.nih.gov/pubmed/19621278,4
https://www.ncbi.nlm.nih.gov/pubmed/14754386,5
https://www.ncbi.nlm.nih.gov/pubmed/10383479,4
